date,prcp
4/8/2013,0
4/9/2013,0
4/10/2013,0
4/11/2013,0
4/12/2013,0
4/13/2013,0
4/14/2013,0.1
4/15/2013,0.5
4/16/2013,0.1
4/17/2013,0
4/18/2013,0
4/19/2013,0
4/20/2013,0.01
4/21/2013,0
4/22/2013,0.87
4/23/2013,0.07
4/24/2013,0.32
4/25/2013,0.02
4/26/2013,0
4/27/2013,0
4/28/2013,0
4/29/2013,0
4/30/2013,0
5/1/2013,0
5/2/2013,0
5/3/2013,0
5/4/2013,0
5/5/2013,0.03
5/6/2013,0.11
5/7/2013,0
5/8/2013,0
5/9/2013,0
5/10/2013,0
5/11/2013,0
5/12/2013,0
5/13/2013,0.01
5/14/2013,0
5/15/2013,0
5/16/2013,0
5/17/2013,0
5/18/2013,0.05
5/19/2013,0.06
5/20/2013,0
5/21/2013,0
5/22/2013,0
5/23/2013,0
5/24/2013,0
5/25/2013,0
5/26/2013,0
5/27/2013,0
5/28/2013,0
5/29/2013,0
5/30/2013,0
5/31/2013,0
6/1/2013,0
6/2/2013,0
6/3/2013,0
6/4/2013,0
6/5/2013,0
6/6/2013,0
6/7/2013,0
6/8/2013,0
6/9/2013,0
6/10/2013,0
6/11/2013,0
6/12/2013,0
6/13/2013,0
6/14/2013,0.07
6/15/2013,0
6/16/2013,0
6/17/2013,0
6/18/2013,0
6/19/2013,0
6/20/2013,0
6/21/2013,0.05
6/22/2013,0
6/23/2013,0
6/24/2013,0
6/25/2013,0.02
6/26/2013,0.06
6/27/2013,0
6/28/2013,0
6/29/2013,0.08
6/30/2013,0
7/1/2013,0
7/2/2013,0
7/3/2013,0.04
7/4/2013,0
7/5/2013,0
7/6/2013,0
7/7/2013,0
7/8/2013,0
7/9/2013,0
7/10/2013,0
7/11/2013,0
7/12/2013,0
7/13/2013,0
7/14/2013,0
7/15/2013,0
7/16/2013,0
7/17/2013,0
7/18/2013,0
7/19/2013,0
7/21/2013,0
7/22/2013,0
7/23/2013,0
7/24/2013,0
7/25/2013,0
7/26/2013,0
7/27/2013,0
7/28/2013,0.02
7/29/2013,0.02
7/30/2013,0.5
7/31/2013,0.01
8/1/2013,0
8/2/2013,0
8/3/2013,0
8/4/2013,0
8/5/2013,0
8/6/2013,0
8/7/2013,0
8/8/2013,0
8/9/2013,0
8/10/2013,0.07
8/11/2013,0
8/12/2013,0
8/13/2013,0
8/14/2013,0
8/15/2013,0
8/16/2013,0.01
8/17/2013,0
8/18/2013,0
8/19/2013,0
8/20/2013,0
8/21/2013,0
8/22/2013,0
8/23/2013,0
8/24/2013,0
8/25/2013,0
8/26/2013,0
8/27/2013,0
8/28/2013,0
8/29/2013,0.06
8/30/2013,0
8/31/2013,0
9/1/2013,0.35
9/2/2013,0
9/3/2013,0
9/4/2013,0
9/5/2013,0
9/6/2013,0
9/7/2013,0.05
9/8/2013,0.01
9/9/2013,0
9/10/2013,0
9/11/2013,0
9/12/2013,0
9/13/2013,0.22
9/14/2013,0.14
9/15/2013,0.16
9/16/2013,0
9/17/2013,0
9/18/2013,0
9/19/2013,0
9/20/2013,0
9/21/2013,0
9/22/2013,0
9/23/2013,0
9/24/2013,0
9/25/2013,0.1
9/26/2013,0.01
9/27/2013,0.04
9/28/2013,0
9/29/2013,0.1
9/30/2013,0
10/1/2013,0.01
10/2/2013,0
10/3/2013,0
10/4/2013,0
10/5/2013,0
10/6/2013,0
10/7/2013,0.01
10/8/2013,0
10/9/2013,0.03
10/10/2013,0
10/11/2013,0
10/12/2013,0
10/13/2013,0
10/14/2013,0
10/15/2013,0.38
10/16/2013,0.08
10/17/2013,0.01
10/18/2013,0
10/19/2013,0.01
10/20/2013,0.01
10/21/2013,0
10/22/2013,0
10/23/2013,0
10/24/2013,0
10/25/2013,0
10/26/2013,0
10/27/2013,0
10/28/2013,0
10/29/2013,0
10/30/2013,0
10/31/2013,0
11/1/2013,0.01
11/2/2013,0
11/3/2013,0
11/4/2013,0
11/5/2013,0
11/6/2013,0
11/7/2013,0
11/8/2013,0
11/9/2013,0.01
11/10/2013,0.93
11/11/2013,0.01
11/12/2013,0
11/13/2013,0
11/14/2013,0.01
11/15/2013,0.27
11/16/2013,0
11/17/2013,0
11/18/2013,0
11/19/2013,0
11/20/2013,0
11/21/2013,0
11/22/2013,0
11/23/2013,0
11/24/2013,0
11/25/2013,0
11/26/2013,0
11/27/2013,0
11/28/2013,0
11/29/2013,0
11/30/2013,0.42
12/1/2013,0.46
12/2/2013,0.87
12/3/2013,0
12/4/2013,0.01
12/5/2013,0.01
12/6/2013,0
12/7/2013,0
12/8/2013,0
12/9/2013,0
12/10/2013,0
12/11/2013,0
12/12/2013,0.02
12/13/2013,0
12/14/2013,0
12/15/2013,0.06
12/16/2013,2.4
12/17/2013,0.01
12/18/2013,0.01
12/19/2013,0.05
12/20/2013,0
12/21/2013,0
12/22/2013,0
12/23/2013,0.08
12/24/2013,0
12/25/2013,0
12/26/2013,0
12/27/2013,0
12/28/2013,0
12/29/2013,0
12/30/2013,0
1/1/2014,0
1/2/2014,0.3
1/3/2014,1.05
1/4/2014,0
1/5/2014,0
1/6/2014,0
1/7/2014,0
1/8/2014,0
1/9/2014,0.01
1/10/2014,0
1/11/2014,0.06
1/12/2014,0.19
1/13/2014,0.42
1/14/2014,0.31
1/15/2014,0
1/16/2014,0.02
1/17/2014,0
1/18/2014,0.01
1/19/2014,0
1/20/2014,0
1/21/2014,0
1/22/2014,0.5
1/23/2014,0
1/24/2014,0
1/25/2014,0
1/26/2014,0
1/27/2014,0.14
1/29/2014,0.12
1/30/2014,0
1/31/2014,0
2/1/2014,0.03
2/2/2014,0.1
2/3/2014,0
2/4/2014,0.38
2/5/2014,0.42
2/6/2014,0.01
2/7/2014,0.01
2/8/2014,0
2/9/2014,0
2/10/2014,0
2/11/2014,0
2/12/2014,0
2/13/2014,0
2/14/2014,0
2/15/2014,0.01
2/16/2014,0.12
2/17/2014,0.27
2/18/2014,0.03
2/19/2014,0.01
2/20/2014,0
2/21/2014,0
2/22/2014,0
2/23/2014,0
2/24/2014,0
2/25/2014,0
2/26/2014,0
2/27/2014,0
2/28/2014,0.04
3/1/2014,0.5
3/2/2014,0.33
3/3/2014,0.15
3/4/2014,0
3/5/2014,0
3/6/2014,0
3/7/2014,0.05
3/8/2014,0.78
3/9/2014,0.38
3/10/2014,0.01
3/11/2014,0.04
3/12/2014,0
3/13/2014,0
3/14/2014,0.01
3/15/2014,0
3/16/2014,0
3/17/2014,0
3/18/2014,0
3/19/2014,0
3/20/2014,0
3/21/2014,0
3/22/2014,0
3/23/2014,0
3/24/2014,0
3/25/2014,0
3/26/2014,0.1
3/27/2014,0
3/28/2014,0
3/29/2014,0.38
3/30/2014,0.15
3/31/2014,0
4/1/2014,0
4/3/2014,
4/4/2014,0
4/5/2014,0
4/6/2014,0
4/7/2014,0.03
4/8/2014,0
4/9/2014,0
4/10/2014,0
4/11/2014,0
4/12/2014,0.1
4/13/2014,0
4/14/2014,0.01
4/15/2014,0
4/16/2014,0.01
4/17/2014,0
4/18/2014,0
4/19/2014,0
4/20/2014,0
4/21/2014,0.03
4/22/2014,0.01
4/23/2014,0
4/24/2014,0
4/25/2014,0
4/26/2014,0
4/27/2014,0.07
4/28/2014,0.15
4/29/2014,0.02
4/30/2014,0
5/1/2014,0
5/2/2014,0
5/3/2014,0.06
5/4/2014,0
5/5/2014,0
5/6/2014,0.51
5/7/2014,0
5/8/2014,0
5/9/2014,0
5/10/2014,0
5/11/2014,0.02
5/12/2014,0.03
5/13/2014,0
5/14/2014,0
5/15/2014,0
5/16/2014,0
5/17/2014,0
5/19/2014,0.03
5/20/2014,0.12
5/21/2014,0.14
5/22/2014,0
5/23/2014,0.04
5/24/2014,0.23
5/25/2014,0.04
5/27/2014,0.85
5/28/2014,0
5/29/2014,0
5/30/2014,0
5/31/2014,0.29
6/1/2014,0
6/2/2014,0
6/3/2014,0
6/4/2014,0
6/6/2014,
6/7/2014,0
6/8/2014,0
6/9/2014,0
6/10/2014,0
6/11/2014,0
6/12/2014,0
6/13/2014,0
6/14/2014,0
6/15/2014,0
6/16/2014,0
6/17/2014,0.17
6/18/2014,0.01
6/19/2014,0
6/20/2014,0.03
6/21/2014,0
6/22/2014,0
6/23/2014,0.05
6/24/2014,0.05
6/25/2014,0.05
6/26/2014,0.03
6/27/2014,0.02
6/29/2014,0.05
6/30/2014,0
7/1/2014,0
7/2/2014,0.01
7/3/2014,0.02
7/4/2014,0
7/5/2014,0
7/6/2014,0.1
7/7/2014,0.02
7/8/2014,0.02
7/9/2014,0
7/10/2014,0
7/11/2014,0.01
7/12/2014,0
7/13/2014,0.05
7/14/2014,0
7/15/2014,0.04
7/16/2014,0
7/17/2014,0
7/18/2014,0
7/19/2014,0
7/20/2014,1
7/21/2014,0.01
7/22/2014,0
7/23/2014,0.01
7/24/2014,0
7/25/2014,0
7/26/2014,0
7/27/2014,0.1
7/28/2014,0
7/29/2014,0
7/30/2014,0
7/31/2014,0
8/1/2014,0
8/2/2014,0
8/3/2014,0
8/4/2014,0
8/5/2014,0
8/6/2014,0.03
8/7/2014,0.02
8/8/2014,0.08
8/9/2014,0.42
8/10/2014,0.01
8/11/2014,0
8/12/2014,0
8/13/2014,0
8/14/2014,0
8/15/2014,0
8/16/2014,0
8/17/2014,0
8/18/2014,0
8/19/2014,0
8/20/2014,0
8/21/2014,0
8/22/2014,0
8/24/2014,
8/25/2014,0.07
8/26/2014,0.08
8/27/2014,0
8/28/2014,0
8/29/2014,0
8/30/2014,0
8/31/2014,0
9/1/2014,0
9/2/2014,0
9/3/2014,0
9/4/2014,0
9/5/2014,0
9/6/2014,0
9/7/2014,0
9/8/2014,0
9/9/2014,0
9/10/2014,0
9/11/2014,0
9/12/2014,0
9/13/2014,0
9/14/2014,0
9/15/2014,0.01
9/17/2014,
9/18/2014,0.02
9/19/2014,0.54
9/20/2014,0
9/21/2014,0
9/22/2014,0
9/23/2014,0
9/24/2014,0
9/25/2014,0.05
9/26/2014,0.07
9/27/2014,0.09
9/28/2014,0.02
9/29/2014,0.02
9/30/2014,0
10/1/2014,0.03
10/2/2014,0
10/3/2014,0
10/4/2014,0
10/5/2014,0
10/6/2014,0.38
10/7/2014,0.24
10/8/2014,0
10/9/2014,0
10/10/2014,0
10/11/2014,0
10/12/2014,0
10/13/2014,0
10/14/2014,0
10/15/2014,0.03
10/16/2014,0
10/17/2014,0
10/18/2014,0.07
10/19/2014,4
10/20/2014,1.7
10/21/2014,0
10/22/2014,0
10/23/2014,0.08
10/24/2014,0
10/25/2014,0
10/26/2014,0.01
10/27/2014,0
10/28/2014,0
10/29/2014,0
10/30/2014,0
10/31/2014,0
11/2/2014,0.01
11/3/2014,0.03
11/4/2014,0
11/5/2014,0
11/6/2014,0.04
11/7/2014,0.03
11/8/2014,0.04
11/9/2014,0
11/10/2014,0
11/11/2014,0
11/12/2014,0
11/13/2014,0
11/14/2014,0
11/15/2014,0.41
11/16/2014,0.1
11/17/2014,0
11/18/2014,0
11/20/2014,0.01
11/21/2014,0
11/22/2014,0
11/23/2014,0
11/24/2014,0
11/25/2014,0
11/26/2014,0
11/27/2014,0
11/28/2014,0
11/29/2014,0
11/30/2014,0
12/1/2014,0
12/2/2014,0
12/3/2014,0.17
12/4/2014,0.09
12/5/2014,0
12/6/2014,0
12/7/2014,0
12/8/2014,0.01
12/9/2014,0
12/10/2014,0
12/11/2014,0.01
12/12/2014,0
12/14/2014,
12/15/2014,0
12/16/2014,0
12/17/2014,0.03
12/18/2014,0
12/19/2014,0
12/20/2014,0
12/21/2014,0
12/22/2014,0.01
12/23/2014,0.1
12/24/2014,0
12/25/2014,0
12/26/2014,0
12/27/2014,0
12/28/2014,0
12/29/2014,0
12/30/2014,0
12/31/2014,0.7
1/1/2015,0
1/2/2015,0
1/3/2015,0.75
1/4/2015,0
1/5/2015,0
1/6/2015,0.01
1/7/2015,0
1/8/2015,0
1/9/2015,0
1/10/2015,0
1/11/2015,0
1/12/2015,0.01
1/13/2015,0
1/14/2015,0
1/15/2015,0
1/16/2015,0.01
1/17/2015,0.03
1/18/2015,0
1/19/2015,0
1/20/2015,0
1/21/2015,0
1/22/2015,0
1/23/2015,0
1/24/2015,0
1/25/2015,0
1/26/2015,0
1/27/2015,0
1/28/2015,0
1/29/2015,0.01
1/30/2015,0.07
1/31/2015,0
2/1/2015,0
2/3/2015,0
2/5/2015,
2/6/2015,0
2/7/2015,0
2/8/2015,0
2/9/2015,0
2/10/2015,0.08
2/11/2015,0
2/12/2015,0
2/15/2015,0.02
2/16/2015,0
2/17/2015,0.01
2/18/2015,0
2/19/2015,0
2/20/2015,0
2/21/2015,0.28
2/22/2015,0
2/23/2015,0
2/24/2015,0
2/25/2015,0
2/26/2015,0
2/28/2015,
3/2/2015,
3/3/2015,0
3/4/2015,0
3/5/2015,0.17
3/6/2015,0
3/7/2015,0
3/8/2015,0
3/9/2015,0
3/11/2015,
3/12/2015,0.02
3/13/2015,0
3/14/2015,0
3/15/2015,0
3/17/2015,
3/18/2015,0
3/20/2015,
4/2/2015,
4/3/2015,0
4/6/2015,
4/7/2015,0
4/8/2015,0
4/9/2015,0
4/10/2015,0
4/13/2015,
4/14/2015,0.1
4/15/2015,0
4/16/2015,0
4/17/2015,0
4/20/2015,
4/21/2015,0
4/22/2015,0.05
4/23/2015,0
4/24/2015,0
4/27/2015,
4/29/2015,
4/30/2015,0
5/1/2015,0
5/4/2015,
5/5/2015,0
5/6/2015,0
5/7/2015,0
5/8/2015,0.09
5/11/2015,
5/12/2015,0
5/13/2015,0
5/14/2015,0
5/15/2015,0
5/18/2015,
5/19/2015,0
5/20/2015,0
5/21/2015,0
5/22/2015,0
5/26/2015,
5/27/2015,0
5/28/2015,0
5/29/2015,0
6/1/2015,0.01
6/2/2015,0
6/3/2015,0
6/4/2015,0
6/5/2015,0
6/8/2015,
6/9/2015,0
6/11/2015,
6/12/2015,0
6/15/2015,
6/16/2015,0.2
6/17/2015,0
6/18/2015,0
6/19/2015,0
6/22/2015,
6/23/2015,0
6/24/2015,0
6/25/2015,0.01
6/26/2015,0.01
7/1/2015,
7/6/2015,
7/8/2015,
7/9/2015,0
7/10/2015,0
7/13/2015,
7/14/2015,0
7/15/2015,0
7/16/2015,0
7/17/2015,0
7/21/2015,
7/22/2015,0
7/23/2015,0
7/24/2015,0
7/27/2015,
7/28/2015,0
7/30/2015,
7/31/2015,0
8/3/2015,
8/4/2015,0
8/5/2015,0.1
8/6/2015,0
8/13/2015,
8/14/2015,0
8/17/2015,
8/19/2015,
8/20/2015,0.1
8/24/2015,
8/25/2015,1.3
8/26/2015,0.8
8/27/2015,
8/28/2015,
8/30/2015,
9/1/2015,0
9/2/2015,0
9/3/2015,0.2
9/4/2015,0.7
9/14/2015,
9/17/2015,0
9/18/2015,0
9/21/2015,
9/22/2015,0
9/23/2015,0
9/24/2015,0
9/25/2015,0
10/8/2015,0
10/9/2015,0
10/12/2015,0
10/13/2015,0.4
10/14/2015,0
10/15/2015,0
10/16/2015,0
10/19/2015,0
10/20/2015,0.3
10/21/2015,0
10/22/2015,0.15
10/25/2015,0
10/26/2015,0.1
10/28/2015,0
10/29/2015,0
10/30/2015,0
1/1/2010,0.14
1/2/2010,0
1/3/2010,0
1/4/2010,0
1/5/2010,0
1/6/2010,0.36
1/7/2010,0.3
1/8/2010,0
1/9/2010,0
1/10/2010,0.01
1/11/2010,0.14
1/12/2010,0
1/13/2010,0
1/14/2010,0
1/15/2010,0
1/16/2010,0
1/17/2010,0
1/18/2010,0
1/19/2010,0
1/20/2010,0
1/21/2010,0.32
1/22/2010,0
1/23/2010,0
1/24/2010,0.01
1/25/2010,0
1/26/2010,0.03
1/27/2010,0.31
1/28/2010,0.07
1/29/2010,0.1
1/30/2010,0.33
1/31/2010,1.1
2/1/2010,0.01
2/2/2010,0.05
2/3/2010,0.67
2/4/2010,0
2/5/2010,0.09
2/6/2010,0.04
2/8/2010,0
2/9/2010,0
2/10/2010,0
2/11/2010,0
2/12/2010,0.65
2/13/2010,0.62
2/14/2010,0.02
2/15/2010,0
2/16/2010,0
2/17/2010,0.02
2/18/2010,0
2/19/2010,0.42
2/20/2010,0.55
2/22/2010,
2/23/2010,0
2/24/2010,0
2/25/2010,0
2/26/2010,0.01
2/27/2010,0.02
2/28/2010,0.2
3/1/2010,0.12
3/2/2010,0
3/3/2010,0.12
3/4/2010,1.41
3/5/2010,1.33
3/6/2010,0.9
3/7/2010,0.35
3/8/2010,0.7
3/9/2010,0.24
3/10/2010,0.14
3/11/2010,0.68
3/12/2010,0.03
3/13/2010,0.1
3/14/2010,0.1
3/15/2010,0.83
3/16/2010,2.2
3/17/2010,1.32
3/18/2010,0.11
3/19/2010,0.01
3/20/2010,0.18
3/21/2010,1
3/22/2010,0
3/23/2010,0
3/24/2010,0.07
3/25/2010,0.35
3/26/2010,0.91
3/27/2010,0
3/28/2010,0
3/29/2010,0.02
3/30/2010,0.49
3/31/2010,0.08
4/1/2010,0.04
4/2/2010,0.19
4/3/2010,0.92
4/4/2010,2.56
4/5/2010,0.87
4/6/2010,1.83
4/7/2010,1.43
4/8/2010,0.35
4/9/2010,0.5
4/10/2010,0.4
4/11/2010,1.04
4/12/2010,0.02
4/13/2010,0.93
4/14/2010,0
4/15/2010,0
4/16/2010,0.06
4/17/2010,0.03
4/18/2010,0.03
4/19/2010,0.01
4/20/2010,0.68
4/21/2010,0.17
4/23/2010,
4/24/2010,0.17
4/25/2010,0.08
4/26/2010,0
4/27/2010,0
4/28/2010,0.49
4/29/2010,1.29
4/30/2010,0.92
5/1/2010,0.31
5/2/2010,0.37
5/3/2010,0.14
5/4/2010,0.21
5/5/2010,0.01
5/6/2010,0.08
5/7/2010,0.24
5/8/2010,0.06
5/9/2010,0
5/10/2010,0.55
5/12/2010,
5/13/2010,0.32
5/14/2010,0
5/15/2010,0.25
5/16/2010,0.61
5/17/2010,0.1
5/18/2010,0
5/19/2010,0
5/20/2010,0.67
5/21/2010,0.38
5/22/2010,0.01
5/24/2010,
5/25/2010,0.83
5/26/2010,0.27
5/27/2010,0.05
5/28/2010,0
5/31/2010,
6/1/2010,0.08
6/2/2010,0
6/3/2010,0.1
6/4/2010,0.01
6/5/2010,0.09
6/6/2010,0.13
6/7/2010,0.44
6/8/2010,0.27
6/9/2010,0
6/14/2010,
6/16/2010,
6/17/2010,0.05
6/19/2010,
6/22/2010,
6/23/2010,0.04
6/24/2010,0.26
6/25/2010,0.79
6/26/2010,0.88
6/27/2010,0.37
6/28/2010,0.16
6/29/2010,0.02
6/30/2010,0.71
7/1/2010,0.44
7/2/2010,0.7
7/3/2010,1.81
7/4/2010,0.44
7/5/2010,0.14
7/6/2010,1.01
7/7/2010,1.05
7/8/2010,0.9
7/9/2010,0.75
7/10/2010,0.75
7/11/2010,0.31
7/12/2010,0.25
7/13/2010,0
7/14/2010,0.48
7/15/2010,0.24
7/16/2010,0.19
7/17/2010,0.46
7/18/2010,2.14
7/19/2010,0.35
7/20/2010,1.23
7/21/2010,0.05
7/22/2010,0.07
7/23/2010,1
7/24/2010,0.04
7/25/2010,0
7/26/2010,0
7/27/2010,0.1
7/28/2010,0.02
7/29/2010,0.38
7/30/2010,0.29
7/31/2010,0.05
8/1/2010,0.52
8/2/2010,1.45
8/3/2010,0.58
8/4/2010,1.89
8/5/2010,0.93
8/6/2010,0.35
8/7/2010,0.18
8/8/2010,0.82
8/9/2010,0.09
8/10/2010,0.03
8/11/2010,0.13
8/12/2010,0.03
8/13/2010,0.14
8/14/2010,0
8/15/2010,0
8/16/2010,0.42
8/17/2010,0.88
8/18/2010,0.08
8/19/2010,0.12
8/20/2010,0.24
8/21/2010,0.06
8/22/2010,0.02
8/23/2010,0.06
8/24/2010,0.41
8/25/2010,0.45
8/26/2010,0.61
8/27/2010,1.13
8/28/2010,0.41
8/29/2010,1
8/30/2010,0.18
8/31/2010,0.21
9/1/2010,0.21
9/2/2010,0.54
9/3/2010,0.52
9/4/2010,0.32
9/5/2010,0.07
9/6/2010,0.38
9/7/2010,1.51
9/8/2010,0.28
9/9/2010,0.01
9/10/2010,0.18
9/11/2010,0.24
9/12/2010,0
9/13/2010,0
9/14/2010,0.27
9/15/2010,0.04
9/16/2010,0.21
9/17/2010,0
9/18/2010,0.19
9/19/2010,0.58
9/20/2010,0.26
9/21/2010,0.04
9/22/2010,0.42
9/23/2010,0.86
9/24/2010,0
9/25/2010,0.57
9/26/2010,0
9/27/2010,0
9/28/2010,0
9/29/2010,0
9/30/2010,1.18
10/1/2010,3.14
10/2/2010,1.27
10/3/2010,0.03
10/4/2010,0.24
10/5/2010,0.21
10/6/2010,0
10/7/2010,0
10/8/2010,0
10/9/2010,0
10/10/2010,0
10/11/2010,0.41
10/12/2010,0.25
10/13/2010,0.05
10/14/2010,0.04
10/15/2010,0.01
10/16/2010,0.08
10/17/2010,0.21
10/18/2010,0.07
10/19/2010,4.01
10/20/2010,0
10/21/2010,0.39
10/22/2010,0.21
10/23/2010,0
10/24/2010,0
10/25/2010,0
10/26/2010,0.68
10/27/2010,1.06
10/28/2010,0.7
10/29/2010,0.24
10/30/2010,1.9
10/31/2010,0.28
11/1/2010,2.03
11/2/2010,0.47
11/3/2010,0.06
11/4/2010,3.79
11/5/2010,2.64
11/6/2010,4.56
11/7/2010,0.54
11/8/2010,0.01
11/9/2010,0.01
11/10/2010,0.76
11/11/2010,0.15
11/12/2010,0.1
11/13/2010,0.21
11/14/2010,0.31
11/15/2010,0.6
11/16/2010,0.62
11/17/2010,0.01
11/18/2010,0
11/19/2010,0.22
11/20/2010,0
11/21/2010,0.08
11/22/2010,0
11/23/2010,0
11/24/2010,0.1
11/25/2010,0.46
11/26/2010,0.1
11/27/2010,0.15
11/28/2010,1.09
11/29/2010,0.64
11/30/2010,0.06
12/1/2010,1.48
12/2/2010,0.18
12/3/2010,1.59
12/4/2010,0.19
12/5/2010,0
12/6/2010,0
12/7/2010,0
12/8/2010,0
12/9/2010,0
12/10/2010,1.86
12/11/2010,0.58
12/12/2010,0.45
12/13/2010,0.18
12/14/2010,0
12/15/2010,0
12/16/2010,0
12/17/2010,0
12/18/2010,0
12/19/2010,2.15
12/20/2010,5.04
12/21/2010,1.44
12/22/2010,0.04
12/23/2010,0
12/24/2010,0.15
12/25/2010,0
12/26/2010,0.99
12/27/2010,0.02
12/28/2010,0.04
12/29/2010,0.19
12/30/2010,0.3
12/31/2010,0.01
1/1/2011,0.07
1/2/2011,0.03
1/3/2011,0.35
1/4/2011,0.05
1/5/2011,0.09
1/6/2011,0.22
1/7/2011,0
1/8/2011,0
1/9/2011,0
1/10/2011,0
1/11/2011,0.09
1/12/2011,0.54
1/13/2011,2.27
1/14/2011,0.12
1/15/2011,0.02
1/16/2011,0
1/17/2011,0.07
1/18/2011,0
1/19/2011,0.03
1/20/2011,0.01
1/21/2011,0.43
1/22/2011,0.02
1/23/2011,0.19
1/24/2011,0.05
1/25/2011,0
1/26/2011,0
1/27/2011,0
1/28/2011,0
1/29/2011,0.18
1/30/2011,0
1/31/2011,0.2
2/1/2011,0
2/2/2011,0
2/3/2011,0
2/4/2011,0
2/5/2011,0
2/6/2011,0
2/7/2011,1.11
2/8/2011,1.49
2/10/2011,
2/11/2011,0.13
2/12/2011,0.1
2/13/2011,0.1
2/14/2011,0
2/15/2011,0
2/16/2011,0.2
2/17/2011,0
2/18/2011,0.01
2/19/2011,0
2/20/2011,1.79
2/21/2011,0
2/22/2011,0.08
2/23/2011,0.01
2/24/2011,0.6
2/25/2011,0.01
2/26/2011,0
2/27/2011,0.16
2/28/2011,0
3/1/2011,0.22
3/2/2011,0
3/3/2011,0
3/4/2011,0.94
3/5/2011,0.29
3/6/2011,0.24
3/7/2011,0.29
3/8/2011,1.11
3/9/2011,1.5
3/10/2011,0.82
3/11/2011,0.47
3/12/2011,0
3/13/2011,0
3/14/2011,0
3/15/2011,0
3/16/2011,0
3/17/2011,0.16
3/18/2011,0.15
3/19/2011,0.46
3/20/2011,1.16
3/21/2011,0
3/22/2011,0.85
3/23/2011,0.06
3/24/2011,1.35
3/25/2011,0.13
3/26/2011,0.62
3/27/2011,0.38
3/28/2011,0.26
3/29/2011,0.11
3/30/2011,0.18
3/31/2011,0
4/1/2011,1.16
4/2/2011,1.15
4/3/2011,0.59
4/4/2011,0.05
4/5/2011,0.42
4/6/2011,0.18
4/7/2011,3.35
4/8/2011,0.34
4/9/2011,0.03
4/10/2011,0.09
4/11/2011,0.35
4/12/2011,0.25
4/13/2011,0
4/14/2011,0.08
4/15/2011,0.01
4/16/2011,0.38
4/17/2011,0
4/18/2011,0.28
4/19/2011,0
4/21/2011,0
4/22/2011,0
4/23/2011,0
4/24/2011,0.04
4/25/2011,0.23
4/26/2011,0.46
4/27/2011,0.09
4/28/2011,0.34
4/29/2011,0.9
5/1/2011,1.21
5/2/2011,0.35
5/3/2011,3.05
5/5/2011,0.34
5/6/2011,2.07
5/7/2011,1.91
5/8/2011,2.26
5/9/2011,0.31
5/10/2011,0.04
5/11/2011,0.74
5/12/2011,0.1
5/13/2011,0.29
5/14/2011,0.06
5/15/2011,0
5/16/2011,0.01
5/17/2011,0.03
5/18/2011,0.19
5/19/2011,0.15
5/20/2011,0
5/21/2011,0.01
5/22/2011,0.71
5/23/2011,0.17
5/24/2011,0.02
5/25/2011,0.09
5/26/2011,0
5/27/2011,0.09
5/28/2011,0.01
5/29/2011,0.17
5/30/2011,0.16
5/31/2011,0.15
6/1/2011,0.61
6/2/2011,0.22
6/3/2011,2
6/4/2011,2.45
6/5/2011,0.76
6/6/2011,0.1
6/7/2011,0.19
6/8/2011,0.23
6/9/2011,0.1
6/10/2011,0.11
6/11/2011,0.17
6/12/2011,1.5
6/13/2011,0.41
6/14/2011,0.14
6/15/2011,0.01
6/16/2011,0.83
6/17/2011,0.18
6/18/2011,0.07
6/19/2011,1.84
6/20/2011,0.91
6/21/2011,1.03
6/22/2011,1.65
6/23/2011,0.68
6/24/2011,1.16
6/25/2011,0.06
6/26/2011,0.29
6/27/2011,0.98
6/28/2011,0.25
6/29/2011,0.06
6/30/2011,0
7/1/2011,0.15
7/2/2011,0.1
7/3/2011,0.31
7/4/2011,0.17
7/5/2011,0.24
7/6/2011,0.15
7/8/2011,
7/10/2011,
7/11/2011,0.12
7/13/2011,
7/14/2011,0.27
7/15/2011,0.4
7/16/2011,0.3
7/17/2011,0.66
7/18/2011,0.18
7/19/2011,0.1
7/20/2011,0.72
7/21/2011,0
7/22/2011,1.34
7/23/2011,0.11
7/24/2011,0.3
7/25/2011,0.23
7/26/2011,0.35
7/27/2011,2.12
7/28/2011,0.02
7/29/2011,0.7
7/31/2011,
8/1/2011,0
8/2/2011,0.26
8/3/2011,0.17
8/4/2011,0.26
8/5/2011,0.51
8/6/2011,0.04
8/7/2011,0.18
8/8/2011,0.01
8/9/2011,1.25
8/10/2011,0.03
8/11/2011,0.16
8/12/2011,0.07
8/13/2011,0.01
8/14/2011,0.53
8/15/2011,0.1
8/16/2011,0.13
8/17/2011,0.55
8/18/2011,0.15
8/19/2011,0.08
8/20/2011,0.36
8/22/2011,
8/23/2011,0.02
8/24/2011,0.29
8/25/2011,0.39
8/26/2011,0.2
8/27/2011,0.6
8/28/2011,0.41
8/29/2011,1.11
8/30/2011,0.56
8/31/2011,0.57
9/1/2011,0.25
9/2/2011,0.3
9/3/2011,0
9/4/2011,0.18
9/5/2011,0.02
9/6/2011,0.11
9/7/2011,0
9/8/2011,0
9/9/2011,0.09
9/10/2011,0.25
9/11/2011,0.21
9/12/2011,0.38
9/13/2011,0.5
9/14/2011,0.19
9/15/2011,0.41
9/16/2011,0.95
9/17/2011,0.21
9/18/2011,0.88
9/19/2011,0.18
9/20/2011,0.1
